act_date^source^pos_ctry^pos_iata^pos_oid^rloc^cre_date^duration^distance^dep_port^dep_city^dep_ctry^arr_port^arr_city^arr_ctry^lst_port^lst_city^lst_ctry^brd_port^brd_city^brd_ctry^off_port^off_city^off_ctry^mkt_port^mkt_city^mkt_ctry^intl^route^carrier^bkg_class^cab_class^brd_time^off_time^pax^year^month^oid      
2013-03-01 00:00:00^1A^AD^df13c3d5fa15b77a4f0aee0fca9681a8^55bf0a6bd0ead802befbded053aa65cb^a8dc93ac20cae1d42da8b1f7562918cd^2012-05-31 00:00:00^41575^0^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^BCN^BCN^ES^MNL^MNL^PH^BCNMNL^BCNMNL^ESPH^1^BCNAMSMNL^UV^L^Y^2013-05-07 13:15:00^2013-05-08 15:42:34^-2^2013^3^NULL     
2013-03-01 00:00:00^1A^AD^df13c3d5fa15b77a4f0aee0fca9681a8^55bf0a6bd0ead802befbded053aa65cb^a8dc93ac20cae1d42da8b1f7562918cd^2012-05-31 00:00:00^41575^0^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^BCNMNL^BCNMNL^ESPH^1^MNLAMSBCN^UV^N^Y^2013-06-04 19:40:00^2013-06-05 10:10:33^-2^2013^3^NULL     
2013-03-01 00:00:00^1A^AD^df13c3d5fa15b77a4f0aee0fca9681a8^55bf0a6bd0ead802befbded053aa65cb^a8dc93ac20cae1d42da8b1f7562918cd^2012-05-31 00:00:00^41335^0^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^BCN^BCN^ES^MNL^MNL^PH^BCNMNL^BCNMNL^ESPH^1^BCNAMSMNL^UV^N^Y^2013-05-07 17:15:00^2013-05-08 15:42:34^2^2013^3^NULL     
2013-03-01 00:00:00^1A^AD^df13c3d5fa15b77a4f0aee0fca9681a8^55bf0a6bd0ead802befbded053aa65cb^a8dc93ac20cae1d42da8b1f7562918cd^2012-05-31 00:00:00^41335^0^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^BCNMNL^BCNMNL^ESPH^1^MNLAMSBCN^UV^N^Y^2013-06-04 19:40:00^2013-06-05 10:10:33^2^2013^3^NULL     
2013-03-25 00:00:00^1A^AD^df13c3d5fa15b77a4f0aee0fca9681a8^55bf0a6bd0ead802befbded053aa65cb^a8dc93ac20cae1d42da8b1f7562918cd^2012-05-31 00:00:00^41335^0^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^BCN^BCN^ES^MNL^MNL^PH^BCNMNL^BCNMNL^ESPH^1^BCNAMSMNL^UV^N^Y^2013-05-07 17:15:00^2013-05-08 15:42:34^-2^2013^3^NULL     
2013-03-25 00:00:00^1A^AD^df13c3d5fa15b77a4f0aee0fca9681a8^55bf0a6bd0ead802befbded053aa65cb^a8dc93ac20cae1d42da8b1f7562918cd^2012-05-31 00:00:00^41335^0^BCN^BCN^ES^MNL^MNL^PH^BCN^BCN^ES^BCN^BCN^ES^MNL^MNL^PH^BCNMNL^BCNMNL^ESPH^1^BCNAMSMNL^UV^Q^Y^2013-05-07 17:15:00^2013-05-08 15:42:34^2^2013^3^NULL     
2013-03-27 00:00:00^1A^MN^cbe3e57c6acd0b797aee1ace7afeeafb^df1a0391a2e2ace410017bb11d39bbf1^73ec64f4919d6dce8c4a77a76c8b8ccc^2013-03-27 00:00:00^30048^0^MXP^MIL^IT^ULN^ULN^MN^MXP^MIL^IT^MXP^MIL^IT^ULN^ULN^MN^MXPULN^MILULN^ITMN^1^MXPPEKULN^MK^Q^Y^2013-07-31 21:00:00^2013-08-01 17:10:12^1^2013^3^ULNCC2116
2013-03-27 00:00:00^1A^MN^cbe3e57c6acd0b797aee1ace7afeeafb^df1a0391a2e2ace410017bb11d39bbf1^73ec64f4919d6dce8c4a77a76c8b8ccc^2013-03-27 00:00:00^30048^0^MXP^MIL^IT^ULN^ULN^MN^MXP^MIL^IT^ULN^ULN^MN^MXP^MIL^IT^MXPULN^MILULN^ITMN^1^ULNPEKMXP^MK^Q^Y^2013-08-21 06:20:00^2013-08-21 17:48:49^1^2013^3^ULNCC2116
2013-03-01 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJZRH^SJJZRH^BACH^1^ZRHSJJ^TK^S^Y^2013-03-09 09:55:00^2013-03-09 11:43:42^-1^2013^3^ZRHC22126
2013-03-01 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJZRH^SJJZRH^BACH^1^ZRHSJJ^TK^S^Y^2013-03-10 18:05:00^2013-03-10 19:53:42^1^2013^3^ZRHC22126
2013-03-04 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJZRH^SJJZRH^BACH^1^SJJZAGZRH^YF^Y^Y^2013-03-06 06:30:00^2013-03-06 10:00:41^1^2013^3^ZRHC22126
2013-03-06 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJZRH^SJJZRH^BACH^1^SJJZRH^TK^S^Y^2013-03-06 06:20:00^2013-03-06 08:08:42^-1^2013^3^ZRHC22126
2013-03-06 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJZRH^SJJZRH^BACH^1^SJJZAGZRH^YF^Y^Y^2013-03-06 06:30:00^2013-03-06 10:00:41^-1^2013^3^ZRHC22126
2013-03-06 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJZRH^SJJZRH^BACH^1^ZRHSJJ^TK^S^Y^2013-03-10 18:05:00^2013-03-10 19:53:42^-1^2013^3^ZRHC22126
2013-03-06 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6717^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJZRH^SJJZRH^BACH^1^ZRHZAGSJJ^YF^H^Y^2013-03-10 19:00:00^2013-03-10 22:17:37^-1^2013^3^ZRHC22126
2013-03-06 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6317^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJZRH^SJJZRH^BACH^1^SJJZAGZRH^YF^Z^C^2013-03-06 06:30:00^2013-03-06 10:00:41^1^2013^3^ZRHC22126
2013-03-06 00:00:00^1A^CH^9a670277cae300a4be0af1984011a4c6^470c8cc16dc9434535527239c40687e7^800bc62884a7ea1c7051fb7264c45b6e^2013-02-05 00:00:00^6317^0^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^ZRH^ZRH^CH^SJJ^SJJ^BA^SJJZRH^SJJZRH^BACH^1^ZRHZAGSJJ^YF^V^Y^2013-03-10 11:05:00^2013-03-10 15:47:37^1^2013^3^ZRHC22126
2013-03-27 00:00:00^1A^KZ^1b85c15c54ec40faf9313f533c3fd5a2^67bc94f706e627f0ddbf3e3a4b519055^1b1d3595a895956c2e2a7348e3c77595^2013-03-27 00:00:00^11162^0^PWQ^PWQ^KZ^ALA^ALA^KZ^PWQ^PWQ^KZ^PWQ^PWQ^KZ^ALA^ALA^KZ^ALAPWQ^ALAPWQ^KZKZ^0^PWQALA^UM^P^F^2013-04-18 22:10:00^2013-04-19 00:07:21^1^2013^3^PWQKZ27AB
2013-03-27 00:00:00^1A^KZ^1b85c15c54ec40faf9313f533c3fd5a2^67bc94f706e627f0ddbf3e3a4b519055^1b1d3595a895956c2e2a7348e3c77595^2013-03-27 00:00:00^11162^0^PWQ^PWQ^KZ^ALA^ALA^KZ^PWQ^PWQ^KZ^ALA^ALA^KZ^PWQ^PWQ^KZ^ALAPWQ^ALAPWQ^KZKZ^0^ALAPWQ^UM^P^F^2013-04-26 14:15:00^2013-04-26 16:12:21^1^2013^3^PWQKZ27AB
2013-03-27 00:00:00^1A^AU^1738f12615ef434639fd01c633d21251^547a2555b30cb43f2baa59ff4d0e96d1^d5cc4a1a72f7958b43416fd3e3219029^2013-03-27 00:00:00^110403^0^SYD^SYD^AU^FCO^ROM^IT^SYD^SYD^AU^SYD^SYD^AU^FCO^ROM^IT^FCOSYD^ROMSYD^AUIT^1^SYDBKKFCO^EQ^W^Y^2013-06-02 15:55:00^2013-06-03 06:34:07^1^2013^3^NULL     
2013-03-27 00:00:00^1A^AU^1738f12615ef434639fd01c633d21251^547a2555b30cb43f2baa59ff4d0e96d1^d5cc4a1a72f7958b43416fd3e3219029^2013-03-27 00:00:00^110403^0^SYD^SYD^AU^FCO^ROM^IT^SYD^SYD^AU^FCO^ROM^IT^BKK^BKK^TH^BKKFCO^BKKROM^ITTH^1^FCOBKK^EQ^W^Y^2013-08-16 13:55:00^2013-08-17 06:09:07^1^2013^3^NULL     
2013-03-27 00:00:00^1A^AU^1738f12615ef434639fd01c633d21251^547a2555b30cb43f2baa59ff4d0e96d1^d5cc4a1a72f7958b43416fd3e3219029^2013-03-27 00:00:00^110403^0^SYD^SYD^AU^FCO^ROM^IT^SYD^SYD^AU^BKK^BKK^TH^SYD^SYD^AU^BKKSYD^BKKSYD^AUTH^1^BKKSYD^EQ^W^Y^2013-08-17 19:20:00^2013-08-18 07:58:09^1^2013^3^NULL     
2013-03-27 00:00:00^1A^KZ^f40052d2e12ff8944d562316e143d6c2^f262e01b97dbca8ad7847ef6be87d3da^c4aa9f6eb210d97b6544f72eaa209fa0^2013-03-27 00:00:00^10763^0^TSE^TSE^KZ^AYT^AYT^TR^TSE^TSE^KZ^TSE^TSE^KZ^AYT^AYT^TR^AYTTSE^AYTTSE^KZTR^1^TSEAYT^UM^P^F^2013-07-28 08:00:00^2013-07-28 09:58:47^3^2013^3^NULL     
2013-03-27 00:00:00^1A^KZ^f40052d2e12ff8944d562316e143d6c2^f262e01b97dbca8ad7847ef6be87d3da^c4aa9f6eb210d97b6544f72eaa209fa0^2013-03-27 00:00:00^10763^0^TSE^TSE^KZ^AYT^AYT^TR^TSE^TSE^KZ^AYT^AYT^TR^TSE^TSE^KZ^AYTTSE^AYTTSE^KZTR^1^AYTTSE^UM^S^Y^2013-08-04 11:25:00^2013-08-04 19:23:47^3^2013^3^NULL     
2013-03-30 00:00:00^1A^KZ^f40052d2e12ff8944d562316e143d6c2^f262e01b97dbca8ad7847ef6be87d3da^c4aa9f6eb210d97b6544f72eaa209fa0^2013-03-27 00:00:00^10763^0^TSE^TSE^KZ^AYT^AYT^TR^TSE^TSE^KZ^TSE^TSE^KZ^AYT^AYT^TR^AYTTSE^AYTTSE^KZTR^1^TSEAYT^UM^P^F^2013-07-28 08:00:00^2013-07-28 09:58:47^-3^2013^3^NULL     
2013-03-21 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^53be06376e0c9383e01bce4270c057c0^2013-03-21 00:00:00^67905^0^MIA^MIA^US^MVD^MVD^UY^MIA^MIA^US^MVD^MVD^UY^MIA^MIA^US^MIAMVD^MIAMVD^USUY^1^MVDPTYMIA^MW^S^Y^2013-08-06 01:37:00^2013-08-06 11:59:20^2^2013^3^NULL     
2013-03-21 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^d1f2909099fb62d339b00c0c7ccf94b3^2013-03-21 00:00:00^7404^0^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^MKE^MKE^US^CVG^CVG^US^CVGMKE^CVGMKE^USUS^0^MKECVG^NV^L^Y^2013-05-05 13:05:00^2013-05-05 15:29:03^1^2013^3^NULL     
2013-03-21 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^d1f2909099fb62d339b00c0c7ccf94b3^2013-03-21 00:00:00^7404^0^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^CVGMKE^CVGMKE^USUS^0^CVGMKE^NV^L^Y^2013-05-10 16:05:00^2013-05-10 16:29:03^1^2013^3^NULL     
2013-03-23 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^d1f2909099fb62d339b00c0c7ccf94b3^2013-03-21 00:00:00^7404^0^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^MKE^MKE^US^CVG^CVG^US^CVGMKE^CVGMKE^USUS^0^MKECVG^NV^L^Y^2013-05-05 13:05:00^2013-05-05 15:29:03^-1^2013^3^NULL     
2013-03-23 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^d1f2909099fb62d339b00c0c7ccf94b3^2013-03-21 00:00:00^7404^0^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^CVGMKE^CVGMKE^USUS^0^CVGMKE^NV^L^Y^2013-05-10 16:05:00^2013-05-10 16:29:03^-1^2013^3^NULL     
2013-03-23 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^d1f2909099fb62d339b00c0c7ccf94b3^2013-03-21 00:00:00^7404^0^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^MKE^MKE^US^CVG^CVG^US^CVGMKE^CVGMKE^USUS^0^MKECVG^NV^L^Y^2013-05-05 13:05:00^2013-05-05 15:29:03^1^2013^3^NULL     
2013-03-23 00:00:00^1P^US^0bde7b929573cf16e0d52637cf0735d2^f187f1dfcac9833a7d7f90de67b24181^d1f2909099fb62d339b00c0c7ccf94b3^2013-03-21 00:00:00^7404^0^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^CVG^CVG^US^MKE^MKE^US^CVGMKE^CVGMKE^USUS^0^CVGMKE^NV^L^Y^2013-05-10 16:05:00^2013-05-10 16:29:03^1^2013^3^NULL     
2013-03-22 00:00:00^1P^RO^1d7be6cfba92f5f24220f869fc2da1ee^7b5ca9ed84bf475a1f6b990ee34bebaa^130473f3e4934a80c739dc2e7417f63c^2013-03-22 00:00:00^4670^0^FRA^FRA^DE^OTP^BUH^RO^FRA^FRA^DE^FRA^FRA^DE^OTP^BUH^RO^FRAOTP^BUHFRA^DERO^1^FRAOTP^VR^T^Y^2013-04-09 09:50:00^2013-04-09 13:20:23^1^2013^3^NULL     
2013-03-22 00:00:00^1P^RO^1d7be6cfba92f5f24220f869fc2da1ee^7b5ca9ed84bf475a1f6b990ee34bebaa^130473f3e4934a80c739dc2e7417f63c^2013-03-22 00:00:00^4670^0^FRA^FRA^DE^OTP^BUH^RO^FRA^FRA^DE^OTP^BUH^RO^FRA^FRA^DE^FRAOTP^BUHFRA^DERO^1^OTPFRA^VR^T^Y^2013-04-12 14:10:00^2013-04-12 15:40:23^1^2013^3^NULL     
2013-03-22 00:00:00^1P^IL^c331ab0319cc4cd0e682cb6d2b56f4e6^43fb452610fa1a71b74701d9295b038a^4d2a0a504900a7991567734117617c80^2013-03-22 00:00:00^16374^0^TLV^TLV^IL^CDG^PAR^FR^TLV^TLV^IL^TLV^TLV^IL^CDG^PAR^FR^CDGTLV^PARTLV^FRIL^1^TLVCDG^SK^P^F^2013-03-24 18:50:00^2013-03-24 22:29:40^1^2013^3^NULL     
2013-03-22 00:00:00^1P^IL^c331ab0319cc4cd0e682cb6d2b56f4e6^43fb452610fa1a71b74701d9295b038a^4d2a0a504900a7991567734117617c80^2013-03-22 00:00:00^16374^0^TLV^TLV^IL^CDG^PAR^FR^TLV^TLV^IL^CDG^PAR^FR^TLV^TLV^IL^CDGTLV^PARTLV^FRIL^1^CDGTLV^SK^P^F^2013-04-04 23:05:00^2013-04-05 04:44:40^1^2013^3^NULL     
2013-03-22 00:00:00^1P^KR^14afe907f69e8296f4db1dad03adca92^6c5ffa61f6096667e3d765e3022a71bf^f1f296c51b7e06f8197ca3f2b510a9ef^2013-03-22 00:00:00^17764^1256^ICN^SEL^KR^HAV^HAV^CU^NRT^TYO^JP^ICN^SEL^KR^HAV^HAV^CU^HAVICN^HAVSEL^CUKR^1^ICNNRTYYZHAV^KM^N^Y^2013-06-25 08:00:00^2013-06-25 21:16:16^6^2013^3^NULL     
2013-03-22 00:00:00^1P^KR^14afe907f69e8296f4db1dad03adca92^6c5ffa61f6096667e3d765e3022a71bf^f1f296c51b7e06f8197ca3f2b510a9ef^2013-03-22 00:00:00^17764^1256^ICN^SEL^KR^HAV^HAV^CU^NRT^TYO^JP^HAV^HAV^CU^NRT^TYO^JP^HAVNRT^HAVTYO^CUJP^1^HAVYYZNRT^KM^N^Y^2013-07-06 09:15:00^2013-07-07 16:04:34^6^2013^3^NULL     
2013-03-29 00:00:00^1P^KR^14afe907f69e8296f4db1dad03adca92^6c5ffa61f6096667e3d765e3022a71bf^f1f296c51b7e06f8197ca3f2b510a9ef^2013-03-22 00:00:00^17764^1256^ICN^SEL^KR^HAV^HAV^CU^NRT^TYO^JP^ICN^SEL^KR^HAV^HAV^CU^HAVICN^HAVSEL^CUKR^1^ICNNRTYYZHAV^KM^N^Y^2013-06-25 08:00:00^2013-06-25 21:16:16^-6^2013^3^NULL     
2013-03-29 00:00:00^1P^KR^14afe907f69e8296f4db1dad03adca92^6c5ffa61f6096667e3d765e3022a71bf^f1f296c51b7e06f8197ca3f2b510a9ef^2013-03-22 00:00:00^17764^1256^ICN^SEL^KR^HAV^HAV^CU^NRT^TYO^JP^HAV^HAV^CU^NRT^TYO^JP^HAVNRT^HAVTYO^CUJP^1^HAVYYZNRT^KM^N^Y^2013-07-06 09:15:00^2013-07-07 16:04:34^-6^2013^3^NULL     
2013-03-29 00:00:00^1P^KR^14afe907f69e8296f4db1dad03adca92^6c5ffa61f6096667e3d765e3022a71bf^f1f296c51b7e06f8197ca3f2b510a9ef^2013-03-22 00:00:00^136^1256^ICN^SEL^KR^NRT^TYO^JP^NRT^TYO^JP^ICN^SEL^KR^NRT^TYO^JP^ICNNRT^SELTYO^JPKR^1^ICNNRT^TV^O^Y^2013-06-25 08:00:00^2013-06-25 10:16:40^6^2013^3^NULL     
2013-03-22 00:00:00^1P^DK^ba49f59dcc1806e4f8679910e9a6f402^f6696a269b9147574872762ad7ad52cd^737a78d8d2d2536ff27b683b42285d52^2013-03-22 00:00:00^11092^0^CPH^CPH^DK^BKK^BKK^TH^CPH^CPH^DK^CPH^CPH^DK^BKK^BKK^TH^BKKCPH^BKKCPH^DKTH^1^CPHBKK^EQ^W^Y^2013-04-09 14:25:00^2013-04-10 06:22:14^1^2013^3^NULL     
